ID,Feature_ID,Kindom,Phylum,Class,Order,Family,Genus,Species,Confidence,frequency,niche_width,Taxa,Group,Partition,Function,Process,MRA
ASV51031,e5da9166ac44c770338708f50de5d1c8,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,midas_g_80687,midas_s_80687,0.956996127,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51032,7ad1e6ac69dd24f4daffa3a14056d32b,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999936839,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51033,488676889325bb67bf9d06a9b8079445,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,midas_s_74930,0.999304709,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51034,fde7dd636f8ead6737b6c4877084d554,Bacteria,Patescibacteria,Gracilibacteria,Ca_Peribacteria,midas_f_6329,midas_g_19639,midas_s_61172,0.997381762,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51035,febd86d64ad3a53a4edc15dade06b834,Bacteria,Patescibacteria,Gracilibacteria,Ca_Peribacteria,midas_f_6567,midas_g_6567,midas_s_29715,0.81216309,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51036,7b63e64ee1e7b892cb9a1b2ec2726090,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999997603,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51037,cc4d8360eac689d8fed1374fc077fda6,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.992694163,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51038,bdcdd0a282bf3d2c49208758de3546c9,Bacteria,Patescibacteria,Parcubacteria,Ca_Vogelbacteria,midas_f_73465,midas_g_86328,midas_s_86328,0.814017138,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51039,520bfc6bda5f9b0867f83ce16a4009a5,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999997506,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51040,d9b09b7819972d61c1385bd9deb1a4c5,Bacteria,Patescibacteria,Parcubacteria,Unknown,Unknown,Unknown,Unknown,0.997690323,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51041,eeba0829d7b0c27c6e3fa667d30fb877,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Unknown,Unknown,0.89099138,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51042,f8f4ec92cc3b64f30daff72d524b41f5,Bacteria,Patescibacteria,Parcubacteria,midas_o_62024,midas_f_62024,midas_g_62024,midas_s_62024,0.992625989,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51043,7a42b8bded75960f408daea2c8e581b4,Bacteria,Patescibacteria,ABY1,Ca_Kerfeldbacteria,midas_f_76540,midas_g_76540,midas_s_76540,0.906393496,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51044,971b700b6e8a1deaf4de7247addadf8a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_77071,0.894499628,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51045,249bf73e77ebd52adb10886d32ca05a1,Bacteria,Dependentiae,Babeliae,Babeliales,midas_f_5150,midas_g_40930,midas_s_58337,0.968777489,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51046,29aa1474a02e7d68527f6eba13478780,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,midas_g_53591,midas_s_53591,0.999549175,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51047,f69148722c3384622a2325a46ca68ae5,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999999999,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51048,567e4fd4745aadee1b13ad2dd0045b2f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,midas_s_31294,0.999999726,0.00084317,1,others,rare,neutral,Sugars/Proteins,C_cycle,4.02E-08
ASV51049,259aff85e0069684d3de0aa1d2f3a563,Bacteria,Patescibacteria,Parcubacteria,Ca_Zambryskibacteria,midas_f_43946,midas_g_83034,midas_s_83034,0.999392397,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51050,92eddbf5ca597fdf87ec0308ed4242d0,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Unknown,Unknown,0.99995093,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51051,1c8f410bff4d4090d092061dd3074d80,Bacteria,Dependentiae,Babeliae,Babeliales,midas_f_55862,Unknown,Unknown,0.957489494,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51052,c465526c6618a324324620c37b816ba9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Unknown,Unknown,Unknown,0.987191391,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51053,46fc15565f7ee9218fa2a06b7e4a64a4,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12411,midas_g_85508,midas_s_85508,0.928694605,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51054,91ce1ad6293b4047eb09189dcefa4656,Bacteria,Patescibacteria,Parcubacteria,Ca_Kaiserbacteria,midas_f_30273,midas_g_59609,midas_s_77884,0.913458265,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51055,d901161205fbee47b19a7bcece32ea01,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999994418,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51056,9290b397fe6b0766489fb4925cf90142,Bacteria,Patescibacteria,Parcubacteria,Unknown,Unknown,Unknown,Unknown,0.99211227,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51057,30bad02560941827a722720c6c3b2859,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,Unknown,0.849399997,0.00084317,1,others,rare,neutral,Sugars/Lipids/Proteins,C_cycle,4.02E-08
ASV51058,de8d92f6a02b808afc9de71d7ee71929,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Unknown,0.71808895,0.00084317,1,others,rare,neutral,Denitrifiers/Fermenter,N_remove,8.05E-08
ASV51059,b9d0d000e6eba4fa462b6188092aec1b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,Unknown,Unknown,0.994461619,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51060,f2f1b38ded841a36f5ada27d4c28c41f,Bacteria,Patescibacteria,Parcubacteria,Ca_Kaiserbacteria,midas_f_11971,midas_g_11971,Unknown,0.999998573,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51061,4e8657f570d41031638d3252bdfc4660,Bacteria,Patescibacteria,ABY1,Ca_Magasanikbacteria,Unknown,Unknown,Unknown,0.913768799,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51062,fec741539c45f05552ae67984e965572,Bacteria,Patescibacteria,Parcubacteria,midas_o_32753,midas_f_49255,Unknown,Unknown,0.918631242,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51063,7b931658764115bd133b01ecee680ce8,Bacteria,Patescibacteria,Parcubacteria,Ca_Adlerbacteria,midas_f_39891,midas_g_39891,midas_s_39891,0.997601402,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51064,ff1b113189629b25335efcebeafafe7e,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,midas_f_12426,midas_g_30847,midas_s_30847,0.997542018,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51065,297f1ff8b1c3f58b288b49fb1473ed28,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,midas_f_72135,Unknown,Unknown,0.787878228,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51066,314fb792d04b062bc048c38dce1d978d,Bacteria,Planctomycetota,Phycisphaerae,Pla1_lineage,midas_f_3438,midas_g_57950,midas_s_57950,0.999961855,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51067,a32a0f751cf34817b67f087c17df6ebe,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,Unknown,Unknown,0.838645706,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51068,1b3c1f780a2df1e4c4f166e20d0c073f,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,GWF2-29-10,midas_g_52098,midas_s_52098,0.997355172,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51069,0e96c0002df972fa3cd15a9e31b0b2b2,Bacteria,Patescibacteria,Microgenomatia,Ca_Collierbacteria,midas_f_44610,midas_g_89995,midas_s_89995,0.869962558,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51070,4506fa51f34e3aa4a154eba8f984d977,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,midas_f_1187,Unknown,Unknown,0.937298629,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51071,ae5e99d005282350ce1f131f0f4aa4c3,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,midas_f_44382,midas_g_44382,midas_s_59561,0.898391797,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51072,52e2800145c5ffc8480be01def5a269e,Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,Chlorobium_limicola,0.760641849,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51073,899928a81a4635a976545ebfc23271b3,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,midas_f_30526,midas_g_76742,midas_s_76742,0.700998089,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51074,7412d3e99495ffbdc360986501ae2fa9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Unknown,0.999983255,0.00084317,1,others,rare,neutral,Fermenter/Sugars,C_cycle,4.02E-08
ASV51075,e10c0dcddacbf6f98a13f4f117792fba,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999994596,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51076,08777127c5ed459b02d487f2772be234,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,midas_g_54305,midas_s_54305,0.857588171,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51077,5fed9cbeebd997ebd544c6c7a75d7277,Bacteria,Myxococcota,bacteriap25,midas_o_73073,midas_f_73073,midas_g_73073,midas_s_73073,0.999981857,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51078,061c6b0e52f5e279ba819fab0e11cc83,Bacteria,Patescibacteria,Parcubacteria,Ca_Kaiserbacteria,midas_f_61548,midas_g_61548,midas_s_61548,0.912488976,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51079,1ecac63873fe65902957d7634fb760e6,Bacteria,Firmicutes,Bacilli,Unknown,Unknown,Unknown,Unknown,0.733430213,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51080,e187795641a40ef42e819c1ca6edde50,Bacteria,Patescibacteria,Parcubacteria,Unknown,Unknown,Unknown,Unknown,0.993692932,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51081,f495442010429878838d70f891da9916,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Unknown,Unknown,Unknown,0.984716466,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51082,9c6abe0a73cf4c9f7109256f7ce5b8a9,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,midas_s_19622,0.999992531,0.00084317,1,others,rare,neutral,Sugars,C_cycle,8.05E-08
ASV51083,224af44a7d80aa8924a07ee6feff2c98,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,midas_g_38259,midas_s_72053,0.845951093,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51084,d1cc382ff09eecb76fd9cce43849459c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,midas_s_83870,0.997567415,0.00084317,1,others,rare,neutral,Fermenter/Sugars,C_cycle,8.05E-08
ASV51085,2b77746099a1b05945bd5098d9d27934,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,midas_f_2943,midas_g_4210,midas_s_45657,0.847257921,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51086,5f96ae92848ffdb370c27af195a7a5c5,Bacteria,Dependentiae,Babeliae,Babeliales,Unknown,Unknown,Unknown,0.964136985,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51087,4f807470756b3e83a4517698f64ffe76,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_10944,midas_g_20412,midas_s_44103,0.702145866,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51088,752abc70af9e2387370882c2c7cf4709,Bacteria,Planctomycetota,vadinHA49,midas_o_74692,midas_f_74692,midas_g_74692,midas_s_74692,0.999165547,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51089,40bae5792f738c436b1963e1a19e49eb,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Unknown,Unknown,Unknown,0.999991383,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51090,8e528ae05646c3221dfb895008ce15a6,Bacteria,Patescibacteria,Gracilibacteria,midas_o_8322,midas_f_8322,midas_g_53684,midas_s_80840,0.785767992,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51091,0efe25363a5a5537b80455189dd6bd3b,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,KD3-10,Unknown,0.78243067,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51092,4c70a983ca136eed52e0a1c454b2ebee,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999975545,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51093,5955a02540f6d4c6a253f3fa6e83024e,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_palustre,0.998155863,0.00084317,1,others,rare,neutral,Filamentous/Methanogen/Lipids,Foaming,4.02E-08
ASV51094,91583671c3ba791946b197f14c18da22,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,midas_g_58490,midas_s_61322,0.999482567,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51095,084249c563f69a64c2a38b19104e71d7,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,midas_g_6362,Unknown,0.996890099,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51096,83c3d0558f589538ce98c0b11707f11e,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,midas_g_78129,midas_s_78129,0.998764764,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51097,93c0ef59c3275b8676b7f3ce2a123e04,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.998193609,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51098,9fd889ab3c41aa63f514396271377981,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Acetomicrobium,midas_s_671,0.977874489,0.00084317,1,others,rare,neutral,Acetogen/Fermenter/Sugars/Proteins,C_cycle,4.02E-08
ASV51099,6ecb5c822bd98ef9cfeab5ac160f86eb,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Ca_Omnitrophus,Unknown,0.838232878,0.00084317,1,others,rare,neutral,Acetogen,C_cycle,8.05E-08
ASV51100,36a9a4fb46b3518c19877391fce8b5c3,Bacteria,Patescibacteria,Parcubacteria,Ca_Kaiserbacteria,midas_f_30273,midas_g_30273,midas_s_50223,0.998255706,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51101,d0b06c2d51d931b97f9a73d2b0a5ced3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,midas_g_7709,midas_s_81381,0.863306219,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51102,fa7f13f71f64c61ee0ef07893d2056b4,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Unknown,Unknown,0.99860372,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51103,c6e4575bd75dcb140215fc4eca5471dd,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unknown,Unknown,0.820150558,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51104,98a892181c482768a976a036238a30ec,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999997999,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51105,ba5de7b85c8823a04409b267996b88a6,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.99934463,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51106,d349d97c84ed49b6f7ba689873a50373,Bacteria,Firmicutes,Unknown,Unknown,Unknown,Unknown,Unknown,0.867059125,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51107,dd2512aa82400e9173b7ba5ade050510,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Unknown,Unknown,0.996934542,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51108,b7bb03f41b2044386d4c609b1085f722,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999995003,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51109,f6a377c5ab2574dcfc89cb36cc1e8f73,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,midas_g_60112,midas_s_60112,0.895688832,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51110,32ffbdbd3c02af0f820f26350d1ebad2,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_310,midas_s_36925,0.919596131,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51111,d4e875ef786e3c83b5d31f2afea8cb49,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Ca_Amoebophilus,midas_s_70953,0.999131069,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51112,0a3bc5de7980eabacc94444c274f87dc,Bacteria,Patescibacteria,Parcubacteria,Ca_Yanofskybacteria,midas_f_42395,midas_g_42395,midas_s_42395,0.968534292,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51113,94cc7ca31a5a34b370d21fe73874b2a7,Bacteria,Myxococcota,bacteriap25,midas_o_25924,midas_f_73008,midas_g_73008,midas_s_73008,0.742940767,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51114,da62a988f861a3b75d3fee7b35faa1cf,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,midas_g_32631,midas_s_86822,0.999600302,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51115,f3b853b187af8462c151e44fc16858f0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,midas_g_5771,midas_s_45536,0.927529445,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51116,78a6b74308c59475826c5f83be599933,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47_termite_group,GWE2-42-42,midas_s_4277,0.998904374,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51117,3a982baf34d7a60912f71fa078f572cf,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas,midas_s_5773,0.99931326,0.00084317,1,others,rare,neutral,Lipids,C_cycle,4.02E-08
ASV51118,c5d6eed92269187336cf34dc201d4dcb,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,midas_f_19238,midas_g_40153,midas_s_40153,0.999999995,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51119,3e4dabaeda7ae0950f07482eff66567e,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_5324,midas_g_18531,midas_s_18531,0.814835682,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51120,5c7adacc5b82673ac608a8febf0bbec6,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,midas_f_55,midas_g_4929,midas_s_4929,0.999999306,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51121,b0b492d766b258f5c9f5e377a591f534,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,YC-ZSS-LKJ63,midas_s_2361,0.899494475,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51122,3b77586b950459efdc2f3acadca51c6e,Bacteria,Patescibacteria,Gracilibacteria,Ca_Peregrinibacteria,midas_f_5174,midas_g_5174,midas_s_5174,0.999839165,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51123,94b53b4282aa94cd69699d9b01b20032,Bacteria,Proteobacteria,Alphaproteobacteria,Unknown,Unknown,Unknown,Unknown,0.893704448,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51124,d34108ef72df701e6af046c043f82d94,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,midas_g_52784,midas_s_52784,0.999998658,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51125,ccde40c32578a9de30a1ff40aaa819bc,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,midas_g_53414,midas_s_53414,0.997974308,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51126,a75392d7f2204a2c76d95c3ca0af1e41,Bacteria,Firmicutes,Bacilli,Bacillales,midas_f_28820,Unknown,Unknown,0.995812209,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51127,41fc6a23fcd3e126ec7c0e4aacc41f80,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,midas_g_37483,midas_s_37483,0.999999683,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51128,0f4d5afae8744bc90a55332990ff86c2,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,midas_f_9582,Unknown,Unknown,0.999935918,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51129,9c93d3449299f28f68a7cb1a1a4a5efe,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,midas_f_30676,midas_g_30676,midas_s_30676,0.999847753,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51130,f25a4e12499dcedcd37c423bf95ca850,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999978422,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51131,2c1206e9b4c8b28478d7db2f7f94bf95,Bacteria,Proteobacteria,Alphaproteobacteria,Unknown,Unknown,Unknown,Unknown,0.978964466,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51132,056d1bf9374b95de90c18fda499637be,Bacteria,Patescibacteria,Parcubacteria,Ca_Campbellbacteria,Unknown,Unknown,Unknown,0.811807743,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51133,fcc9b354976432c35374faa847539f03,Bacteria,Patescibacteria,Berkelbacteria,midas_o_5245,midas_f_88907,midas_g_89234,midas_s_89234,0.924803801,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51134,d27474c5b2794cefeb9db9e7b7979f60,Bacteria,Caldisericota,Caldisericia,Caldisericales,WCHB1-02,midas_g_16145,midas_s_18255,0.872395314,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51135,09612843a36fa730d74cb8dd1f9c8618,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,midas_g_50217,midas_s_50217,0.994884942,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
ASV51136,ef2724fd4e4ff0802e21c1eb582e6bb1,Bacteria,Patescibacteria,Berkelbacteria,midas_o_46506,midas_f_50127,midas_g_50127,midas_s_50127,0.999999986,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,8.05E-08
ASV51137,b343c42b7980344507bd6c507bf3a9b0,Bacteria,Patescibacteria,Parcubacteria,Ca_Nomurabacteria,midas_f_18462,midas_g_45872,midas_s_45872,0.99776528,0.00084317,1,others,rare,neutral,Unassigned,Unassigned,4.02E-08
